title,company,location,time,url
Business Analyst - financial services,Winning,Barcelona y alrededores,Hace 1 mes,https://es.linkedin.com/jobs/view/business-analyst-financial-services-at-winning-3618761110?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=W1gkoFpLaqopxCmg05K1%2FQ%3D%3D&position=11&pageNum=9&trk=public_jobs_jserp-result_search-card
Product Manager (Flights),Exoticca,Barcelona,Hace 3 meses,https://es.linkedin.com/jobs/view/product-manager-flights-at-exoticca-3590314500?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=CXdapGxJbtwjqj12ugABVA%3D%3D&position=12&pageNum=9&trk=public_jobs_jserp-result_search-card
Data Collection Engineer Analyst - BXPERT Adobe Analytics,JAKALA Iberia,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/data-collection-engineer-analyst-bxpert-adobe-analytics-at-jakala-iberia-3655097177?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=gu9zjHgQIKDYEPsO%2FPNpYQ%3D%3D&position=13&pageNum=9&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,HP,Sant Cugat del Vallès,Hace 3 días,https://es.linkedin.com/jobs/view/senior-data-engineer-at-hp-3637115005?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=jr1%2FeAiS1C8EDkNa1DfxTw%3D%3D&position=14&pageNum=9&trk=public_jobs_jserp-result_search-card
Quality analyst Forwarder Management,Mercedes-Benz España,Sant Cugat del Vallès,Hace 4 días,https://es.linkedin.com/jobs/view/quality-analyst-forwarder-management-at-mercedes-benz-espa%C3%B1a-3656536243?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=ddGp4ULWUa9NAD%2BFh9s5dw%3D%3D&position=15&pageNum=9&trk=public_jobs_jserp-result_search-card
Global Digital Solutions Business Process Analyst [Remote],Braintrust,Barcelona,Hace 15 horas,https://es.linkedin.com/jobs/view/global-digital-solutions-business-process-analyst-remote-at-braintrust-3660489168?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=HBqyo%2B4rfUJta6nUs7mwaA%3D%3D&position=16&pageNum=9&trk=public_jobs_jserp-result_search-card
"Business Analyst FMCG with ENGLISH, EXCEL, POWER BI - Bcn",Page Personnel,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-analyst-fmcg-with-english-excel-power-bi-bcn-at-page-personnel-3610875487?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=U%2FHrFBDRxotE8u4%2BDdcSeA%3D%3D&position=17&pageNum=9&trk=public_jobs_jserp-result_search-card
PL/SQL Developer,Agap2 España,Cornellà de Llobregat,Hace 2 semanas,https://es.linkedin.com/jobs/view/pl-sql-developer-at-agap2-espa%C3%B1a-3648348912?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=rB1gsYZm4VJoiT8RPAsosg%3D%3D&position=18&pageNum=9&trk=public_jobs_jserp-result_search-card
Functional Analyst Snowflake,Krell Consulting,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/functional-analyst-snowflake-at-krell-consulting-3657207277?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=xQIifl20a%2FfL8XdNILG7%2Fg%3D%3D&position=19&pageNum=9&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,AirHelp,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/senior-data-engineer-at-airhelp-3638802338?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=Olur%2BQiBLzdz1%2Fss4zBaSA%3D%3D&position=20&pageNum=9&trk=public_jobs_jserp-result_search-card
Senior Project Manager_ Data Analyst_ Spain,Infosys,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-project-manager-data-analyst-spain-at-infosys-3651125767?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=NRcijn1ersKPWOfJ9McqKQ%3D%3D&position=21&pageNum=9&trk=public_jobs_jserp-result_search-card
Data Engineer,Experfy,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-experfy-3646111584?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=79CQRbG4eUtHYzlcj4AdzA%3D%3D&position=22&pageNum=9&trk=public_jobs_jserp-result_search-card
Big Data engineer,GMV,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/big-data-engineer-at-gmv-3646349554?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=vGo7auOBEJ41cFqIuBAojw%3D%3D&position=23&pageNum=9&trk=public_jobs_jserp-result_search-card
Data Engineer ESP,Teladoc Health,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/data-engineer-esp-at-teladoc-health-3577026880?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=yn7cjq%2B9j2e5d%2BM%2BBlFRYw%3D%3D&position=24&pageNum=9&trk=public_jobs_jserp-result_search-card
Artificial Intelligence Engineer,Avanade,Barcelona,Hace 1 día,https://es.linkedin.com/jobs/view/artificial-intelligence-engineer-at-avanade-3655076204?refId=hgrOv5wXHgbVSj3%2Bzmwwrg%3D%3D&trackingId=qk%2FO48fXhjjvJBQ3SZQkUQ%3D%3D&position=25&pageNum=9&trk=public_jobs_jserp-result_search-card
Junior Python Developer (Remote Internship – IT),TalentKompass Deutschland,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/junior-python-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3651758240?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=Mu%2FDLne4uE9%2FJXJEc5xb0Q%3D%3D&position=1&pageNum=10&trk=public_jobs_jserp-result_search-card
Senior Data Scientist,AILY LABS,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/senior-data-scientist-at-aily-labs-3619102302?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=Y7neAN7wblcD3gzDuwvcKA%3D%3D&position=2&pageNum=10&trk=public_jobs_jserp-result_search-card
Big Data Engineer,InnoIT Consulting,Barcelona y alrededores,Hace 1 semana,https://es.linkedin.com/jobs/view/big-data-engineer-at-innoit-consulting-3653917252?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=%2Fcz7lAV3MssZS37mEx%2Fz9A%3D%3D&position=3&pageNum=10&trk=public_jobs_jserp-result_search-card
Junior Big Data Engineer- Full Remote,IT RECRUITER TALENT S.L.,Barcelona,Hace 19 horas,https://es.linkedin.com/jobs/view/junior-big-data-engineer-full-remote-at-it-recruiter-talent-s-l-3660431836?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=vOvVzGXy87jTIlA%2BreUY9g%3D%3D&position=4&pageNum=10&trk=public_jobs_jserp-result_search-card
Data Scientist - Arquitectura Contable y Financial BI,CaixaBank,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/data-scientist-arquitectura-contable-y-financial-bi-at-caixabank-3653202808?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=WfIM6oL%2BK%2BgP5WIiGRC1Jg%3D%3D&position=5&pageNum=10&trk=public_jobs_jserp-result_search-card
HP.com Digital Marketing Analytics Lead,HP,Sant Cugat del Vallès,Hace 2 semanas,https://es.linkedin.com/jobs/view/hp-com-digital-marketing-analytics-lead-at-hp-3641722337?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=6ypOumV4HcWCrzlWlgm3xA%3D%3D&position=6&pageNum=10&trk=public_jobs_jserp-result_search-card
Data Analyst It · Barcelona (Aplicar En 3 Minutos),Malthus Darwin,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/data-analyst-it-%C2%B7-barcelona-aplicar-en-3-minutos-at-malthus-darwin-3657765327?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=6sgKFwt2mfZBifXJSJghZQ%3D%3D&position=7&pageNum=10&trk=public_jobs_jserp-result_search-card
Data Functional Lead - PageGroup SSC,PageGroup,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/data-functional-lead-pagegroup-ssc-at-pagegroup-3618495281?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=mmLJ%2F1uErAcg0guIUYMRag%3D%3D&position=8&pageNum=10&trk=public_jobs_jserp-result_search-card
Spark/Scala/Python Engineer,NTT DATA Europe & Latam,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/spark-scala-python-engineer-at-ntt-data-europe-latam-3365191028?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=RaNcFuE7Z%2FkVmqfM0ixbjg%3D%3D&position=9&pageNum=10&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,Adevinta,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/machine-learning-engineer-at-adevinta-3648850353?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=S8qbyXUcA3uyg8jn4oUaSw%3D%3D&position=10&pageNum=10&trk=public_jobs_jserp-result_search-card
Data Analyst,HOLA CONSULTORES SL,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-analyst-at-hola-consultores-sl-3624462514?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=dLwTta6KWdC%2FOquNAawWNw%3D%3D&position=11&pageNum=10&trk=public_jobs_jserp-result_search-card
Business Analyst - Procurement and Legal - All Gender,Sanofi,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-analyst-procurement-and-legal-all-gender-at-sanofi-3542838981?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=6ZKuQqPWByzuhGC%2B75azmw%3D%3D&position=12&pageNum=10&trk=public_jobs_jserp-result_search-card
Programador/a PL/SQL,SETESCA,Rubí,Hace 1 semana,https://es.linkedin.com/jobs/view/programador-a-pl-sql-at-setesca-3653189470?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=krDy2Iz%2BXyvwRjLSI%2FiezA%3D%3D&position=13&pageNum=10&trk=public_jobs_jserp-result_search-card
Marketing Business Analyst,Grupo Planeta,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/marketing-business-analyst-at-grupo-planeta-3650654315?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=U0umfi24J4rGvdujWAkF1g%3D%3D&position=14&pageNum=10&trk=public_jobs_jserp-result_search-card
Data Scientist- Machine Learning Engineer,Between Technology,Palau-solità i Plegamans,Hace 2 meses,https://es.linkedin.com/jobs/view/data-scientist-machine-learning-engineer-at-between-technology-3596693327?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=xtQEUf8OZQvYySLAA%2FLAWA%3D%3D&position=15&pageNum=10&trk=public_jobs_jserp-result_search-card
Business Systems Analyst,Merkle,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/business-systems-analyst-at-merkle-3632700319?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=y6El78%2FCY9G8oJYxaTNi0A%3D%3D&position=16&pageNum=10&trk=public_jobs_jserp-result_search-card
Data Engineer,Robert Walters,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/data-engineer-at-robert-walters-3636863496?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=omMQwf0zpjZBjsjG1VatPw%3D%3D&position=17&pageNum=10&trk=public_jobs_jserp-result_search-card
European Business Analyst - Hydrogen,Air Products,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/european-business-analyst-hydrogen-at-air-products-3647235799?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=%2FTvcytgSfrbZ8zEteqKAbQ%3D%3D&position=18&pageNum=10&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,ERNI,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-data-engineer-at-erni-3652268254?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=Q%2BOctQRCcLFt7Vp9fDnCgA%3D%3D&position=19&pageNum=10&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Signify Technology,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/senior-data-engineer-at-signify-technology-3655397390?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=zwGIuAPZpTyx6qoDzKmyxw%3D%3D&position=20&pageNum=10&trk=public_jobs_jserp-result_search-card
Senior Marketing Data Analyst,Antal International,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-marketing-data-analyst-at-antal-international-3651291046?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=QbnPMDi223y%2BYK18NLqMCg%3D%3D&position=21&pageNum=10&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,HP,Sant Cugat del Vallès,Hace 2 meses,https://es.linkedin.com/jobs/view/senior-data-engineer-at-hp-3609667190?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=gMU23FyNVBEGBcblyyA17A%3D%3D&position=22&pageNum=10&trk=public_jobs_jserp-result_search-card
BUSINESS ANALYST DATA,ISPROX,Terrassa,Hace 3 semanas,https://es.linkedin.com/jobs/view/business-analyst-data-at-isprox-3645716347?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=eayYMvf8f7iKhBAm23p4aQ%3D%3D&position=23&pageNum=10&trk=public_jobs_jserp-result_search-card
ETL Developer,Paper Street Media,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/etl-developer-at-paper-street-media-3632054402?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=nRtCCCSQFOji4nI7QpKk%2FA%3D%3D&position=24&pageNum=10&trk=public_jobs_jserp-result_search-card
Technical Solution Engineer Intern,Criteo,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/technical-solution-engineer-intern-at-criteo-3651026630?refId=%2F7InngdOMunrjENuWb2BIw%3D%3D&trackingId=ZF6jSuOhajQQ%2F%2Fjsea3PZQ%3D%3D&position=25&pageNum=10&trk=public_jobs_jserp-result_search-card
Senior Product Analyst,Scopely,Barcelona,Hace 5 días,https://es.linkedin.com/jobs/view/senior-product-analyst-at-scopely-3634798971?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=Nf%2BXJS6ofBThinoUrWqpag%3D%3D&position=1&pageNum=11&trk=public_jobs_jserp-result_search-card
ES- Data Scientist,Devoteam,Barcelona,Hace 3 días,https://es.linkedin.com/jobs/view/es-data-scientist-at-devoteam-3469581947?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=z0PML5K%2FXLDsNE66aYJZjw%3D%3D&position=2&pageNum=11&trk=public_jobs_jserp-result_search-card
IT Business Analyst /System Analyst - Barcelona,Amaris Consulting,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/it-business-analyst-system-analyst-barcelona-at-amaris-consulting-3597636129?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=jLHaLNpiV%2BVXykByvxEIuQ%3D%3D&position=3&pageNum=11&trk=public_jobs_jserp-result_search-card
Quality Assurance Analyst  (BPO Experience),Atento España,Barcelona,Hace 3 semanas,https://es.linkedin.com/jobs/view/quality-assurance-analyst-bpo-experience-at-atento-espa%C3%B1a-3507101239?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=bnRu9U%2B%2Bn99ZIVCs5dn5Hg%3D%3D&position=4&pageNum=11&trk=public_jobs_jserp-result_search-card
Quality Assurance Analyst,Rubiko,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/quality-assurance-analyst-at-rubiko-3651409903?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=K%2BhYJgl3LP74VASCaXeFPw%3D%3D&position=5&pageNum=11&trk=public_jobs_jserp-result_search-card
Business Analyst (Sector IT),Addyou,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-analyst-sector-it-at-addyou-3623049859?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=sTFTNpQJhtHcvNjbeKYYkg%3D%3D&position=6&pageNum=11&trk=public_jobs_jserp-result_search-card
Solutions Analyst,Clarivate,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/solutions-analyst-at-clarivate-3641299223?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=7hRjWjrCacA%2FpWBuu3iLPQ%3D%3D&position=7&pageNum=11&trk=public_jobs_jserp-result_search-card
Spanish Speaking Junior Business Developer,Hightekers,Barcelona,Hace 3 horas,https://es.linkedin.com/jobs/view/spanish-speaking-junior-business-developer-at-hightekers-3660753622?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=n8f7k9e%2FAMphqQDxNjO0Kg%3D%3D&position=8&pageNum=11&trk=public_jobs_jserp-result_search-card
Business Intelligence Analyst,Winning Spain,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/business-intelligence-analyst-at-winning-spain-3647687840?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=WfZD%2B64SeTDkYef6KzqWzw%3D%3D&position=9&pageNum=11&trk=public_jobs_jserp-result_search-card
Computer Vision Engineer (Internship),Fluendo,Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/computer-vision-engineer-internship-at-fluendo-3621713050?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=oh%2BSDuOjTiaQJYJW7MtidQ%3D%3D&position=10&pageNum=11&trk=public_jobs_jserp-result_search-card
Software Engineer (Data Engineer),Moody's Corporation,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/software-engineer-data-engineer-at-moody-s-corporation-3643336399?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=A6vNcwWKL3RaYFPHTH5GmQ%3D%3D&position=11&pageNum=11&trk=public_jobs_jserp-result_search-card
Business Systems Analyst,NTT Ltd.,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/business-systems-analyst-at-ntt-ltd-3642970758?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=bsa6QlbyKeX4rE95WMX0%2FA%3D%3D&position=12&pageNum=11&trk=public_jobs_jserp-result_search-card
Scraping Engineer (M/F/NB),D-EDGE Hospitality Solutions,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/scraping-engineer-m-f-nb-at-d-edge-hospitality-solutions-3653444349?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=MqsS5FK5FSbYPLRxhFGwyQ%3D%3D&position=13&pageNum=11&trk=public_jobs_jserp-result_search-card
Data Engineer Manager,HP,Sant Cugat del Vallès,Hace 1 semana,https://es.linkedin.com/jobs/view/data-engineer-manager-at-hp-3648426343?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=eBMIySrmtq4Iajhbe4v6Bw%3D%3D&position=14&pageNum=11&trk=public_jobs_jserp-result_search-card
Finance Digitalization and Automation Specialist,Omya,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/finance-digitalization-and-automation-specialist-at-omya-3658269346?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=QfjsTcqZ7I5zFwSLbo5dGw%3D%3D&position=15&pageNum=11&trk=public_jobs_jserp-result_search-card
Junior QA Engineer,Merkle,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/junior-qa-engineer-at-merkle-3624233725?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=C%2B%2B7fRV81NTlE6b8JGF1Rw%3D%3D&position=16&pageNum=11&trk=public_jobs_jserp-result_search-card
Software Engineer Intern,HP,Sant Cugat del Vallès,Hace 2 meses,https://es.linkedin.com/jobs/view/software-engineer-intern-at-hp-3582853577?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=67RGShhmKspHTfy407dO9Q%3D%3D&position=17&pageNum=11&trk=public_jobs_jserp-result_search-card
Data Scientist - Bioinformática - 100% remoto,Michael Page,Barcelona y alrededores,Hace 5 días,https://es.linkedin.com/jobs/view/data-scientist-bioinform%C3%A1tica-100%25-remoto-at-michael-page-3657629148?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=V2miD6vMYuRPDHQPhBx1UQ%3D%3D&position=18&pageNum=11&trk=public_jobs_jserp-result_search-card
Machine Learning Engineer,The Knot Worldwide,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/machine-learning-engineer-at-the-knot-worldwide-3642999385?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=azR4wMVel59ditDPV2Hscg%3D%3D&position=19&pageNum=11&trk=public_jobs_jserp-result_search-card
Software Engineer (Backend Python),Moody's Analytics,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/software-engineer-backend-python-at-moody-s-analytics-3643340021?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=UNBKKvmlFezv4zsOR7AWqg%3D%3D&position=20&pageNum=11&trk=public_jobs_jserp-result_search-card
Azure Data Engineer,NTT DATA Europe & Latam,Barcelona y alrededores,Hace 7 horas,https://es.linkedin.com/jobs/view/azure-data-engineer-at-ntt-data-europe-latam-3660133917?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=0bF%2BQi%2FLq8SVGWYW%2F8AF8g%3D%3D&position=21&pageNum=11&trk=public_jobs_jserp-result_search-card
IT Business Analyst /System Analyst - Barcelona,Amaris Consulting,Barcelona y alrededores,Hace 1 mes,https://es.linkedin.com/jobs/view/it-business-analyst-system-analyst-barcelona-at-amaris-consulting-3647497789?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=fAhQDDOYnTnR7k%2Bo6StBVA%3D%3D&position=22&pageNum=11&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Claire Joster,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-data-engineer-at-claire-joster-3647018110?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=nkd0JA6JHXQv3n%2FfMciv0w%3D%3D&position=23&pageNum=11&trk=public_jobs_jserp-result_search-card
Business Associate Analyst,Qida (home-care),Barcelona,Hace 1 mes,https://es.linkedin.com/jobs/view/business-associate-analyst-at-qida-home-care-3636718328?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=i4slTuzbb7hufKrGOhVVGw%3D%3D&position=24&pageNum=11&trk=public_jobs_jserp-result_search-card
DevOps Engineer/Energy Analytic Cloud Enablement,T-Systems Iberia,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/devops-engineer-energy-analytic-cloud-enablement-at-t-systems-iberia-3611708253?refId=%2Fr8T4abLktVzHNAXytfc%2Fg%3D%3D&trackingId=W91NiUSP%2FDqsAkmzOVD77w%3D%3D&position=25&pageNum=11&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Bitpanda,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/senior-data-engineer-at-bitpanda-3611345556?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=1s%2F6IUQIrouDJikXn%2Fdxow%3D%3D&position=1&pageNum=12&trk=public_jobs_jserp-result_search-card
Junior Market Research Analyst (French Speaker),Blu Selection,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/junior-market-research-analyst-french-speaker-at-blu-selection-3657864739?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=%2BFOxSIpMo%2FCbFO1mT%2FiTPw%3D%3D&position=2&pageNum=12&trk=public_jobs_jserp-result_search-card
Business Analyst eCommerce (Adobe Commerce),Nestlé,Esplugues de Llobregat,Hace 6 días,https://es.linkedin.com/jobs/view/business-analyst-ecommerce-adobe-commerce-at-nestl%C3%A9-3656070229?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=NFyh4s%2FSzU49OPXwvIuGZQ%3D%3D&position=3&pageNum=12&trk=public_jobs_jserp-result_search-card
Back End Software Developer,MDC Partners,Barcelona,Hace 6 días,https://es.linkedin.com/jobs/view/back-end-software-developer-at-mdc-partners-3649674950?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=BPgqqA9u5V3Min0W92ev%2FA%3D%3D&position=4&pageNum=12&trk=public_jobs_jserp-result_search-card
Business Analyst with PowerApps knowledge - Hybrid,beside Talent,Barcelona,Hace 2 meses,https://es.linkedin.com/jobs/view/business-analyst-with-powerapps-knowledge-hybrid-at-beside-talent-3627667312?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=%2BSK%2Ba7fjsfXW56mYwUUrCA%3D%3D&position=5&pageNum=12&trk=public_jobs_jserp-result_search-card
Database Systems Engineer (Oracle),NTT DATA Europe & Latam,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/database-systems-engineer-oracle-at-ntt-data-europe-latam-3615523647?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=HKCDWAI3b1%2BGwugFRlr74A%3D%3D&position=6&pageNum=12&trk=public_jobs_jserp-result_search-card
AI Engineer,BCG X,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/ai-engineer-at-bcg-x-3618981951?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=gdg3bEF67hUNhcpYHbLpzA%3D%3D&position=7&pageNum=12&trk=public_jobs_jserp-result_search-card
Crypto Quantitative Analyst,Token Metrics,Barcelona,Hace 6 meses,https://es.linkedin.com/jobs/view/crypto-quantitative-analyst-at-token-metrics-3409488418?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=xM9%2Be6Fpqpv6avD2skPLBA%3D%3D&position=8&pageNum=12&trk=public_jobs_jserp-result_search-card
AI Programmer,One Player Mission,Barcelona,Hace 1 semana,https://es.linkedin.com/jobs/view/ai-programmer-at-one-player-mission-3643808270?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=SOkkT5gyOW2Qv2c7anCjgw%3D%3D&position=9&pageNum=12&trk=public_jobs_jserp-result_search-card
Business Analyst IT department,Adecco,Barcelona,Hace 2 semanas,https://es.linkedin.com/jobs/view/business-analyst-it-department-at-adecco-3642971967?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=B1BYaehZi0A5dzwnu%2FVK3Q%3D%3D&position=10&pageNum=12&trk=public_jobs_jserp-result_search-card
Middle Data Analyst - Python (Incorporación en septiembre) - Barcelona,Teralco Group,Barcelona,Hace 4 días,https://es.linkedin.com/jobs/view/middle-data-analyst-python-incorporaci%C3%B3n-en-septiembre-barcelona-at-teralco-group-3658323687?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=RUNX9PFraYSdcn%2FkaH8B0Q%3D%3D&position=11&pageNum=12&trk=public_jobs_jserp-result_search-card
Analista Business Intelligence (2 días teletrabajo),Mystery Project,Terrassa,Hace 1 mes,https://es.linkedin.com/jobs/view/analista-business-intelligence-2-d%C3%ADas-teletrabajo-at-mystery-project-3606873739?refId=HvQ1WL3viNZouWJ5GKwqAw%3D%3D&trackingId=vSqLF11pduLrXr%2F7WWi2OQ%3D%3D&position=12&pageNum=12&trk=public_jobs_jserp-result_search-card
